id,name,org,zipcode
"3456","2nd Grade Reading Buddy Program","San Antonio Youth Literacy","78232"
"3457","Corporate Reading Buddy Partnership","San Antonio Youth Literacy","78232"
"8589","Volunteer Opportunities","San Antonio Youth Literacy","78232"
"4132","Beginner’s Instruction in Zen Buddhism","San Antonio Zen Center","78212"
"4131","Dharma Talk","San Antonio Zen Center","78212"
"4133","Half Day Sitting","San Antonio Zen Center","78212"
"4130","Meditation","San Antonio Zen Center","78212"
"18039","Meditation and Recovery","San Antonio Zen Center","78212"
"17263","Sensory Friendly Experience","San Antonio Zoo","78212"
"17264","Universal Changing Places","San Antonio Zoo","78212"
"17266","Wheelchair-Friendly","San Antonio Zoo","78212"
"6058","Spiritual Services","San Fernando Cathedral","78205"
"4099","Spiritual Services","San Francesco di Paola Catholic Church","78207"
"4778","Spiritual Services","San Francisco de la Espada Mission Catholic Church","78214"
"4663","Spiritual Services","San Juan Capistrano Mission","78214"
"4813","Spiritual Services","San Juan de los Lagos Parish & Shrine","78207"
"19345","Dances for Adults with Disabilities","San Marcos Parks and Recreation","78666"
"6059","Spiritual Services","San Martin de Porres Catholic Church","78237"
"4211","Spiritual Services","San Pedro Church of Christ","78216"
"11333","Monticello Manor Apartments","Sandalwood Management, INC","78228"
"14134","Oaks Of Northgate","Sandalwood Management, INC","78240"
"18403","Spiritual Services","Sanford Chapel United Methodist Church","78207"
"6645","Food Bank Distribution and Affordable Clothing Sale","Santa Fe Episcopal  Church","78211"
"6643","Spiritual Services","Santa Fe Episcopal  Church","78211"
"6060","Spiritual Services","Santa Francisca X Cabrini Catholic Church","78214"
"17088","Accessible Moviegoing at Santikos Casa Blanca","Santikos Entertainment","78253"
"13590","Accessible Moviegoing at Santikos Cibilo","Santikos Entertainment","78108"
"17087","Accessible Moviegoing at Santikos Embassy","Santikos Entertainment","78216"
"17086","Accessible Moviegoing at Santikos Galaxy","Santikos Entertainment","78218"
"17085","Accessible Moviegoing at Santikos Mayan Palace","Santikos Entertainment","78221"
"17093","Accessible Moviegoing at Santikos New Braunfels","Santikos Entertainment","78130"
"15544","Accessible Moviegoing at Santikos Northwest","Santikos Entertainment","78230"
"13591","Accessible Moviegoing at Santikos Palladium","Santikos Entertainment","78257"
"17084","Accessible Moviegoing at Santikos Silverado","Santikos Entertainment","78254"
"17083","Accessible Moviegoing at Santikos Westlakes","Santikos Entertainment","78227"
"17092","Sensory-Friendly Movies at Santikos Embassy","Santikos Entertainment","78216"
"17091","Sensory-Friendly Movies at Santikos Galaxy","Santikos Entertainment","78218"
"17094","Sensory-Friendly Movies at Santikos Silverado","Santikos Entertainment","78249"
"17090","Sensory-Friendly Movies Santikos at Mayan Palace","Santikos Entertainment","78221"
"10869","Spiritual Services","Santo Nino Catholic Church","78222"
"17271","Blind and Low-Vision Assistance","SAT - San Antonio International Airport","78216"
"17274","Hidden Disabilities Sunflower Program","SAT - San Antonio International Airport","78216"
"17268","Universal Changing Places","SAT - San Antonio International Airport","78216"
"17270","Wheelchair Assistance","SAT - San Antonio International Airport","78216"
"4812","Spiritual Services","Saved By Grace Gospel Church","78214"
"3310","ALAS (Activating Leadership, Art & Service)","SAY Sí","78207"
"3311","HIVE (Home for Innovation and Video Ecology)","SAY Sí","78207"
"3309","MAS (Media Arts Studio)","SAY Sí","78207"
"3308","Visual Arts","SAY Sí","78207"
"3312","WAM (Working Artists & Mentors)","SAY Sí","78207"
"11291","Horizon Apartments","SBK Asset Management Group, LLC","78218"
"19202","Medicare Advantage Plan","SCAN Health Plan",
"14524","Spiritual Services","Scenic Hills Seventh-day Adventist Church","78250"
"13837","Spiritual Services","Schertz Church of Christ","78154"
"18123","Awana","Schertz First Baptist Church","78154"
"6415","FBS Preschool","Schertz First Baptist Church","78154"
"6414","Spiritual Services","Schertz First Baptist Church","78154"
"9924","Spiritual Services","Schertz United Methodist Church","78154"
"1807","United Methodist Men","Schertz United Methodist Church","78154"
"1808","United Women in Faith","Schertz United Methodist Church","78154"
"12625","Join Our Village","School Connect",
"4159","Join the Village","School Connect SA","78230"
"8230","Counseling Services","Schuenemeyer & Associates","78240"
"8593","SCORE Business Learning Center","SCORE San Antonio","78205"
"520","SCORE for All","SCORE San Antonio","78205"
"8592","Small Business Resilience Hub","SCORE San Antonio",
"8591","The Startup Roadmap","SCORE San Antonio","78205"
"10868","Virtual Conference","SCORE San Antonio",
"8594","Volunteer with SCORE","SCORE San Antonio","78205"
"17414","Oral Sedation & Anesthesia","Scuba Smiles for Kids","78230"
"19607","Sensory Friendly Mornings","Sea Life San Antonio","78205"
"14583","Search and Support Services","Search & Support San Antonio",
"14584","Volunteer and Support Opportunities","Search & Support San Antonio",
"14575","Individual Counseling for Women","Seasons of Life Counseling Center","78232"
"14585","Professional Development for Clinicians","Seasons of Life Counseling Center","78232"
"18124","Community Resources","Second Baptist Church","78220"
"6284","Spiritual Services","Second Baptist Church","78220"
"13123","Disaster Response","Seguin Meetinghouse of The Church of Jesus Christ of Latter-day Saints","78155"
"12554","Seguin Ward","Seguin Meetinghouse of The Church of Jesus Christ of Latter-day Saints","78155"
